Application ID,Course Category,Course Type,Course Code,Course Name,Course Intake No,Course Start Date,Course End Date,Course Intake Status,School,Branch,Application Status,RegDate
NYP-WSQC07_001-240217-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-11-29
NYP-WSQC07_001-240217-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240217-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240217-00014,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240217-00015,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240218-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240218-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240218-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240218-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240218-00014,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240218-00015,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240218,2024-12-10,2024-12-18,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-03
NYP-WSQC07_001-240219-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240219-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240219-00014,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240219-00015,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240219-00016,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240219,2024-12-11,2024-12-19,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240220-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240220,2024-12-12,2024-12-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240220-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240220,2024-12-12,2024-12-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240220-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240220,2024-12-12,2024-12-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-WSQC07_001-240220-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240220,2024-12-12,2024-12-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
