Date,Page path and screen class,Campaign Name for UTM,Views,Total users,Sessions,Average session duration
1/27/2025,/l_adult-learner/course-detail/NYP-CX1529/circular-design-and-business-modelling-masterclass,(direct),1,1,1,1.185757
1/27/2025,/l_adult-learner/course-detail/NYP-CX1541/digital-sculpting-in-blender,(direct),1,1,1,0.448148
1/27/2025,/l_adult-learner/course-detail/NYP-CX2005/embrace-innovation-through-design-thinking,(direct),1,1,1,0.859561
1/27/2025,/l_adult-learner/course-detail/NYP-CX235005/ai-powered-content-creation,(direct),1,1,1,0.843574
1/27/2025,/l_adult-learner/course-detail/NYP-CX241001/digital-photography-for-working-professionals,(organic),1,1,1,17.952183
1/27/2025,/l_adult-learner/course-detail/NYP-CX241003/storytelling-using-generative-artificial-intelligence,(organic),1,1,1,347.499505
1/27/2025,/l_adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,(organic),1,1,1,54.242649
1/27/2025,/l_adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,(referral),2,1,2,13.001547
1/27/2025,/l_adult-learner/course-detail/NYP-DXEP09/work-study-post-diploma-specialist-diploma-in-spatial-design,(referral),1,1,1,67.664729
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP02/specialist-diploma-in-visual-effects,(organic),1,1,2,3.2843225
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,(referral),2,1,2,3.2504525
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,2025S1-sbm-acet,1,1,1,7.905434
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP04/specialist-diploma-in-augmented-reality-and-virtual-reality,(direct),1,1,1,0.989883
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP04/specialist-diploma-in-augmented-reality-and-virtual-reality,2025S1-sbm-acet,1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP09/specialist-diploma-in-spatial-design,(direct),1,1,1,0.150659
1/27/2025,/l_adult-learner/course-detail/NYP-DXSP09/specialist-diploma-in-spatial-design,(organic),1,1,1,33.179332
1/27/2025,/l_adult-learner/course-detail/NYP-EG122W/apply-advanced-cnc-machining,(organic),1,1,1,7.575327
1/27/2025,/l_adult-learner/course-detail/NYP-EG203W/apply-advanced-manufacturing-technology-and-process,(organic),1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-EG902W/apply-computer-aided-design-cad-techniques-for-additive-manufacturing-pe-sf,(direct),1,1,1,1.73109
1/27/2025,/l_adult-learner/course-detail/NYP-EG904W/apply-advanced-design-for-additive-manufacturing-pe-sf,(direct),1,1,1,1.923797
1/27/2025,/l_adult-learner/course-detail/NYP-EGDP04/diploma-in-engineering-aerospace-manufacturing,(direct),1,1,1,0.481674
1/27/2025,/l_adult-learner/course-detail/NYP-EGDP05/diploma-in-engineering-mechatronics,(organic),1,1,1,21.797949
1/27/2025,/l_adult-learner/course-detail/NYP-EGDP06/diploma-in-engineering-electronic-and-digital-engineering,2024S2-sbm-acet,1,1,1,3.504981
1/27/2025,/l_adult-learner/course-detail/NYP-EGDP07/diploma-in-engineering-public-transport-operations,2024S2-sbm-acet,1,1,1,119.433026
1/27/2025,/l_adult-learner/course-detail/NYP-EGQP06/wsq-diploma-in-precision-engineering-master-craftsman-skills,(organic),1,1,1,13.323032
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP09/specialist-diploma-in-cloud-data-centre-technology-and-management,(referral),1,1,1,945.15964
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP15/specialist-diploma-in-cloud-security-and-iot-cloud-services,(referral),1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineeringhttps://www.nyp.edu.sg/l_adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineering,(direct),1,1,1,5.695934
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP21/specialist-diploma-in-carbon-management-for-sustainability-reporting,(not set),1,1,1,1.857137
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP21/specialist-diploma-in-carbon-management-for-sustainability-reporting,(organic),1,1,1,57.625293
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP21/specialist-diploma-in-carbon-management-for-sustainability-reporting,(referral),1,1,1,31.309167
1/27/2025,/l_adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,(organic),1,1,1,5.588701
1/27/2025,/l_adult-learner/course-detail/NYP-EGSPA3/post-diploma-certificate-in-carbon-management-for-a-sustainable-economy-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,(not set),1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-EGSPA5/post-diploma-certificate-in-materials-sustainability-and-governance-part-of-specialist-diploma-in-sustainable-materials-management,(direct),1,1,1,0.268219
1/27/2025,/l_adult-learner/course-detail/NYP-EGSPA6/post-diploma-certificate-in-iot-implementation-for-sustainability-solutioning-part-of-specialist-diploma-in-iot-for-sustainable-solutioning,(organic),1,1,1,57.7153
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF21/advanced-diploma-in-nursing-midwifery,(direct),1,1,1,0.27034
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF21/advanced-diploma-in-nursing-midwifery,(organic),1,1,1,18.187147
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF26/advanced-diploma-in-nursing-neuroscience,(organic),1,1,1,34.95739
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF35/advanced-diploma-in-nursing-palliative-care,(organic),2,1,1,76.125335
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF38/advanced-diploma-in-nursing-community-health-adch1,2025S1-sbm-acet,1,1,1,5.118551
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF39/advanced-diploma-in-nursing-critical-care-adcc1,(organic),1,1,1,9.328821
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF41/advanced-diploma-in-nursing-gerontology-adgr1,(organic),1,1,1,12.072589
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,(organic),2,1,2,2.5012675
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF44/advanced-diploma-in-nursing-midwifery-admw1,(organic),2,1,2,0
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF48/advanced-diploma-in-nursing-orthopaedics-adod1,(organic),1,1,1,5.469504
1/27/2025,/l_adult-learner/course-detail/NYP-HSAF52/advanced-diploma-in-nursing-perioperative-adpo1,(direct),1,1,1,0.397307
1/27/2025,/l_adult-learner/course-detail/NYP-HSCP07/certificate-in-bridging-studies-for-enrolled-nurse,(direct),1,1,1,112.367117
1/27/2025,/l_adult-learner/course-detail/NYP-HSCP07/certificate-in-bridging-studies-for-enrolled-nurse,(not set),1,1,1,13.474972
1/27/2025,/l_adult-learner/course-detail/NYP-HSCP07/certificate-in-bridging-studies-for-enrolled-nurse,2025S1-sbm-acet,1,1,1,285.257568
1/27/2025,/l_adult-learner/course-detail/NYP-HSDP01/diploma-in-health-sciences-paramedicine,2025S1-sbm-acet,1,1,1,18.968184
1/27/2025,/l_adult-learner/course-detail/NYP-HSDP01/diploma-in-health-sciences-paramedicine,OH25,1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-HSSP09/specialist-diploma-in-nursing-diabetes-management-and-education,(organic),1,1,1,5.098117
1/27/2025,/l_adult-learner/course-detail/NYP-HSSP16/specialist-diploma-in-nursing-endoscopy,(organic),2,1,1,67.466911
1/27/2025,/l_adult-learner/course-detail/NYP-HSVF01/diploma-conversion-in-paramedic-science,(direct),1,1,1,54.981536
1/27/2025,/l_adult-learner/course-detail/NYP-HSVF01/diploma-conversion-in-paramedic-science,(organic),1,1,1,48.522909
1/27/2025,/l_adult-learner/course-detail/NYP-ITLP01/work-study-certificate-leading-to-diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,(referral),1,1,1,3.236484
1/27/2025,/l_adult-learner/course-detail/NYP-ITSP08/specialist-diploma-in-cybersecurity,(direct),1,1,1,0.318007
1/27/2025,/l_adult-learner/course-detail/NYP-ITSP09/specialist-diploma-in-business-and-big-data-analytics,(referral),1,1,1,215.013509
1/27/2025,/l_adult-learner/course-detail/NYP-ITSP11/specialist-diploma-in-agile-solutioning-and-devsecops,(referral),1,1,1,38.567581
1/27/2025,/l_adult-learner/course-detail/NYP-ITSP12/specialist-diploma-in-applied-artificial-intelligence,(referral),1,1,1,1421.978304
1/27/2025,/l_adult-learner/course-detail/NYP-ITSP13/specialist-diploma-in-cybersecurity-pcm,cet-q1-2025,1,1,1,11.458379
1/27/2025,/l_adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,(organic),1,1,1,9.791433
1/27/2025,/l_adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,2025S1-sbm-acet,1,1,1,26.549466
1/27/2025,/l_adult-learner/course-detail/NYP-JC1A21/coaching-for-the-workplace,(direct),1,1,1,2.314895
1/27/2025,/l_adult-learner/course-detail/NYP-JC1A22/learning-needs-and-skills-gap-analysis,(organic),1,1,1,47.357449
1/27/2025,/l_adult-learner/course-detail/NYP-SI4014_010/mobile-photography-with-your-smartphone-take-amazing-photos-tell-amazing-stories-classroom-facilitated-asynchronous-e-learning,(organic),2,1,1,13.875941
1/27/2025,/l_adult-learner/course-detail/NYP-SI4024_028/create-value-to-drive-fantabulous-outcome-through-brixplay,(direct),1,1,1,2.832354
1/27/2025,/l_adult-learner/course-detail/NYP-SI4024_029/design-thinking-for-innovation-and-business-growth-classroom-facilitated-asynchronous-e-learning,(direct),1,1,1,3.704336
1/27/2025,/l_adult-learner/course-detail/NYP-SI4024_030/casetrust-accreditation-scheme-for-e-commerce-businesses-classroom-facilitated-asynchronous-e-learning,(direct),1,1,1,0.353225
1/27/2025,/l_adult-learner/course-detail/NYP-SI4024_037/sustainability-everyday-upcycle-fabrics-and-learn-mobile-photography-with-ecommerce-opportunities-classroom-facilitated-asynchronous-e-learning,(organic),1,1,1,3.028442
1/27/2025,/l_adult-learner/course-detail/NYP-SI4025_011/generate-leads-for-free-and-maximise-your-sales-conversions-classroom-facilitated-asynchronous-e-learning,(direct),1,1,1,0.536279
1/27/2025,/l_adult-learner/course-detail/NYP-SI4025_013/building-an-effective-digital-personal-brand,(direct),1,1,1,0.641707
1/27/2025,/l_adult-learner/course-detail/NYP-SI4025_021/cross-border-e-commerce-mastering-selling-strategies-on-amazoncom-classroom-facilitated-asynchronous-e-learning,(direct),1,1,1,19.717137
1/27/2025,/l_adult-learner/course-detail/NYP-SI4025_022/start-your-business-at-no-cost-using-affiliate-marketing-classroom-facilitated-asynchronous-e-learning,(organic),1,1,1,4.141192
1/27/2025,/l_adult-learner/course-detail/NYP-SI4031_006/driving-sales-performance-on-shopee-marketing,(direct),1,1,1,1.517588
1/27/2025,/l_adult-learner/course-detail/NYP-SI4032_002/360-digital-commerce-marketing-ceo-programme-23,(direct),1,1,1,2.122545
1/27/2025,/l_adult-learner/course-detail/NYP-SI4032_003/redefining-product-brand-and-marketing-ceo-programme-33,(direct),1,1,1,0.060246
1/27/2025,/l_adult-learner/course-detail/NYP-SI4032_801/alibaba-ceo-master-programme,(direct),1,1,1,7.647913
1/27/2025,/l_adult-learner/course-detail/NYP-SI4034_002/manage-digital-marketing-and-store-performance-alibaba-managerial-elite-program-23,(direct),1,1,1,1.700593
1/27/2025,/l_adult-learner/course-detail/NYP-SI4034_007/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-13-content-marketing-synchronous-e-learning,(direct),1,1,1,1.627413
1/27/2025,/l_adult-learner/course-detail/NYP-SI4034_010/professional-certificate-in-digital-retail-entertainment,(direct),1,1,1,0.471672
1/27/2025,/l_adult-learner/course-detail/NYP-SI4036_002/visual-and-creative-skills-for-digital-marketing-for-online-store-alibaba-entrepreneur-startup-program-23,(direct),1,1,1,0.490799
1/27/2025,/l_adult-learner/course-detail/NYP-SI4036_005/visual-and-creative-skills-for-digital-marketing-for-online-store-alibaba-entrepreneur-startup-program-23-synchronous-e-learning,(direct),1,1,1,0.69636
1/27/2025,/l_adult-learner/course-detail/NYP-SI4042_007/certified-digital-and-productivity-consultant,(direct),1,1,1,0.485256
1/27/2025,/l_adult-learner/course-detail/NYP-SI4046_002/jumpstart-your-online-business-part-2,(direct),1,1,1,1.030465
1/27/2025,/l_adult-learner/course-detail/NYP-SI4047_001/boost-your-business-with-social-commerce-part-1,(direct),1,1,1,0.000112
1/27/2025,/l_adult-learner/course-detail/NYP-SI4047_002/boost-your-business-with-social-commerce-part-2,(direct),1,1,1,0.426939
1/27/2025,/l_adult-learner/course-detail/NYP-SI4052_002/casetrust-accreditation-scheme-for-e-commerce-business-individual-training-2-classroom-facilitated-practical-training,(direct),1,1,1,1.240424
1/27/2025,/l_adult-learner/course-detail/NYP-SI4053_003/casetrust-accreditation-scheme-for-e-commerce-business-individual-training-1-classroom-facilitated-practical-training,(direct),1,1,1,6.632939
1/27/2025,/l_adult-learner/course-detail/NYP-SI4054_002/enhanced-hvmp-heartland-visual-merchandising-programme,(direct),1,1,1,0.821353
1/27/2025,/l_adult-learner/course-detail/NYP-SI4058_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-classroom-facilitated-practical,(organic),1,1,1,97.1803
1/27/2025,/l_adult-learner/course-detail/NYP-SI4059_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-practical,(organic),2,1,1,83.693705
1/27/2025,/l_adult-learner/course-detail/NYP-SI4059_003/cybersecurity-workshop-critical-protection-for-your-business-practical-asynchronous-e-learning,(direct),1,1,1,0.564143
1/27/2025,/l_adult-learner/course-detail/NYP-SI4060_003/supercharge-sales-with-automated-omnichannel-integration-classroom-facilitated-practical-training,(direct),1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-SI4062_003/tiktok-shop-optimise-your-social-media-marketing-engagement-and-boost-your-sales-classroom-facilitated-asynchronous-e-learning,(direct),1,1,1,5.039087
1/27/2025,/l_adult-learner/course-detail/NYP-SI4064_006/live-streaming-boost-your-e-commerce-sales-classroom-facilitated-asynchronous-e-learning,(organic),1,1,1,6.082907
1/27/2025,/l_adult-learner/course-detail/NYP-SI7025_002/fundamentals-to-starting-an-online-business-classroom-facilitated,(direct),1,1,1,0.310008
1/27/2025,/l_adult-learner/course-detail/NYP-SI7025_002/fundamentals-to-starting-an-online-business-classroom-facilitated,(organic),1,1,1,17.35853
1/27/2025,/l_adult-learner/course-detail/NYP-SI8032_003/critical-thinking-and-problem-solving,(direct),1,1,1,9.003244
1/27/2025,/l_adult-learner/course-detail/NYP-SI8032_004/service-excellence,(organic),1,1,1,68.132298
1/27/2025,/l_adult-learner/course-detail/NYP-SI8035_002/digitalisation-for-food-services-skillsfuture-for-digital-workplace-20,(direct),1,1,2,2.2386115
1/27/2025,/l_adult-learner/course-detail/NYP-WSCA05_001/food-safety-course-level-3,(direct),1,1,1,0
1/27/2025,/l_adult-learner/course-detail/NYP-WSCA05_004/prepare-basic-indian-cuisine,(direct),1,1,1,9.352282
1/27/2025,/l_adult-learner/course-detail/NYP-WSCC10_016/demonstrate-basic-knife-skills,(direct),1,1,1,1.415621
1/27/2025,/l_adult-learner/course-detail/NYP-WSCC12_014/demonstrate-malay-dry-heat-cooking,(direct),1,1,1,1.371074
1/27/2025,/l_adult-learner/course-detail/NYP-WSCD11_006/financial-planning-and-analysis,(direct),2,1,1,49.42017
1/27/2025,/l_adult-learner/course-detail/NYP-WSCD11_801/diploma-in-food-services,(direct),1,1,1,58.952703
1/27/2025,/l_adult-learner/course-detail/NYP-WSCD11_801/diploma-in-food-services,(organic),1,1,1,7.997208
1/27/2025,/l_adult-learner/course-detail/NYP-WSCP32_008/food-safety-course-level-1,(organic),1,1,1,4.425335
1/27/2025,/l_adult-learner/course-detail/NYP-WSCP32_009/food-safety-course-level-1,(direct),1,1,1,1.156709
1/27/2025,/l_adult-learner/course-detail/NYP-WSCP38_002/hawker-business-fundamentals,(direct),1,1,1,0.873273
1/27/2025,/l_adult-learner/course-detail/NYP-WSCP40_010/baking-and-pastry-101,(organic),1,1,1,10.304118
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV01_002/advanced-baked-and-fried-dim-sum,(organic),1,1,1,28.073485
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV01_006/prepare-basic-pasta,(direct),1,1,1,2.773225
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV01_007/prepare-noodle-dishes,(organic),1,1,1,7.998753
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV01_009/basic-french-cuisine,(organic),1,1,1,31.785175
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV01_014/traditional-rice-dumplings,(direct),1,1,1,0.455376
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV02_007/macaron,(direct),1,1,1,4.310336
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV02_009/classic-french-cakes,(direct),1,1,1,2.427354
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV04_001/artisan-breads,(organic),1,1,1,24.896972
1/27/2025,/l_adult-learner/course-detail/NYP-WSCV07_001/food-safety-course-level-4,(organic),2,1,2,163.0407485
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY01_801/sctp-certificate-in-food-services-culinary-arts-part-time,(direct),1,1,1,0.363708
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY02_801/sctp-certificate-in-food-services-pastry-and-baking-part-time,(direct),1,1,1,2.552937
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY02_801/sctp-certificate-in-food-services-pastry-and-baking-part-time,(organic),1,1,1,177.027928
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY02_801/sctp-certificate-in-food-services-pastry-and-baking-part-time,2025S1-sbm-acet,1,1,1,31.263551
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY03_801/sctp-higher-certificate-in-food-services-culinary-arts-part-time,(direct),1,1,1,0.301265
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY03_801/sctp-higher-certificate-in-food-services-culinary-arts-part-time,(organic),1,1,1,19.487231
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY04_801/sctp-higher-certificate-in-food-services-pastry-and-baking-part-time,(direct),1,1,1,1.834574
1/27/2025,/l_adult-learner/course-detail/NYP-WSCY05_801/sctp-advanced-certificate-in-food-services-culinary-arts-part-time,2025S1-sbm-acet,1,1,1,48.531821
